,tessid,tic,toi_disp,toi_period,toi_prad,toi_prad_err1,toi_prad_err2,toi_ror
607,296.01,382463648,PC,12.62733,9.3043,,,0.08969345199999999
608,178.02,251848941,PC,10.354252,3.751004,1.518233,-1.518233,0.04898972711429801
609,178.03,251848941,PC,9.955936,2.3231740000000003,2.683399,-2.683399,0.03034165260795035
610,174.02,425997655,PC,29.796715000000003,1.836502,1.229716,-1.229716,0.02290150943365396
611,487.02,31852980,PC,7.413857000000001,2.206745,2.41455,-2.41455,0.02004301369632054
612,218.01,32090583,PC,0.438374,4.738117,6.005465,-6.005465,0.043391675485999995
613,209.01,52204645,PC,4.379757,2.6498939999999997,4.129999,-4.129999,0.02945384434972157
614,206.01,55650590,PC,0.73632,4.036484,2.774835,-2.774835,0.03696612047199999
615,698.01,141527579,PC,15.086964000000002,1.958691,0.764335,-0.764335,0.04220633453647059
616,409.01,167754523,PC,1.69992,0.9431889999999999,0.06395,-0.06395,0.011365427449999998
617,215.01,231912935,PC,26.296721,3.496061,1.726775,-1.726775,0.03136915361583305
618,213.01,234345288,PC,23.519835,2.681291,1.1264299999999998,-1.1264299999999998,0.03455961484210837
619,702.01,237914496,PC,3.568089,2.1743770000000002,1.551807,-1.551807,0.030809205447363663
620,704.01,260004324,PC,3.81426,1.116355,1.7255,-1.7255,0.020284879146825394
621,205.01,281575427,PC,4.251801,2.683795,2.73026,-2.73026,0.016487023135850168
622,204.01,281781375,PC,43.828624,2.66922,0.59229,-0.59229,0.023481730972805256
623,208.01,314865962,PC,22.4536,2.699274,1.3258450000000002,-1.3258450000000002,0.02494988947338673
624,221.01,316937670,PC,0.62425,1.671618,2.989466,-2.989466,0.029159385988571426
625,237.01,305048087,PC,5.4337290000000005,1.741587,0.9716889999999999,-0.9716889999999999,0.07453015769158879
626,235.01,280095254,PC,10.090287,6.026726999999999,5.832199,-5.832199,0.05464792604334781
627,255.01,204317710,KP,2.812077,13.712919,0.6716810000000001,-0.6716810000000001,0.11416628381999998
628,236.01,9727392,PC,4.534451,23.183789,5.063646,-5.063646,0.14398384612807627
629,254.01,49687222,PC,20.186539,3.283981,4.520391,-4.520391,0.02952581313187838
630,234.01,12423815,PC,2.839249,20.670114,1.026549,-1.026549,0.189296904012
631,233.01,415969908,PC,11.665865,2.5701560000000003,0.60497,-0.60497,0.050727346224137944
632,232.01,402026209,KP,1.338231,15.284003,0.08139500000000001,-0.08139500000000001,0.1521422820369565
633,223.01,326453034,PC,14.445917999999999,3.290507,4.043106,-4.043106,0.03454321343695908
634,253.01,322063810,PC,3.5158160000000005,1.1255709999999999,1.62929,-1.62929,0.015920642538535194
635,251.01,224225541,PC,4.937712,2.931246,1.206266,-1.206266,0.02857119382264038
636,231.01,204376737,KP,3.361021,13.443309,0.103755,-0.103755,0.14315560909534883
637,248.01,201793781,PC,5.991198000000001,2.823531,0.699897,-0.699897,0.021157191983177604
638,250.01,184240683,KP,1.628393,12.182142,0.14021199999999998,-0.14021199999999998,0.10831461789902912
639,249.01,179985715,PC,6.6131470000000006,2.616461,1.848253,-1.848253,0.035475940307744244
640,247.01,160148385,KP,3.425239,13.569362,0.169723,-0.169723,0.11835068304380951
641,230.01,160074939,PC,13.340145000000001,3.929267,1.571116,-1.571116,0.022783046533243003
642,246.01,158623531,KP,7.872846000000001,10.907297999999999,0.12579200000000001,-0.12579200000000001,0.11098781675999998
643,245.01,154618248,PC,8.773772,6.201622,1.1622139999999999,-1.1622139999999999,0.03243525409677843
644,243.01,149010208,PC,3.437004,16.428855,16.429489999999998,-16.429489999999998,0.12048388328421791
645,229.01,120610833,PC,3.126068,11.369727000000001,0.20414000000000002,-0.20414000000000002,0.11317821724565218
646,242.01,120585579,PC,6.340315,20.517917,20.518948,-20.518948,0.148352347928312
647,244.01,118327550,PC,7.395586,3.399511,2.782252,-2.782252,0.031132721737999997
648,240.01,101948569,PC,19.472407999999998,3.049011,1.470318,-1.470318,0.036883749736477116
649,228.01,77044471,KP,2.6860630000000003,13.971751999999999,0.714317,-0.714317,0.10318814904516127
650,241.01,77031414,PC,1.3866530000000001,12.169298,0.08494,-0.08494,0.11144643108399999
651,238.01,9006668,PC,1.272419,1.6765419999999998,2.0479979999999998,-2.0479979999999998,0.019513653197292393
652,239.01,9725627,PC,4.15701,6.374038,1.2374399999999999,-1.2374399999999999,0.06521946167674639
653,259.01,12862099,KP,2.423823,12.256272000000001,0.248194,-0.248194,0.12069133223225806
654,260.01,37749396,PC,13.470018,1.637881,1.525768,-1.525768,0.02374924467729703
655,261.01,63898957,PC,3.3613910000000002,2.746611,2.407731,-2.407731,0.019145143236187333
656,261.02,63898957,PC,13.039359,3.3482220000000003,1.269619,-1.269619,0.02333864889369249
657,262.01,70513361,PC,11.146908999999999,2.443881,0.688732,-0.688732,0.026342500038840987
658,256.02,92226327,KP,3.778378,1.136554,0.410558,-0.410558,0.0547819028
659,402.02,120896927,KP,17.2148,2.210121,2.545252,-2.545252,0.022801719249942263
660,263.01,120916706,PC,0.556737,5.224526,1.3554899999999999,-1.3554899999999999,0.23339614199024392
661,264.01,122612091,KP,2.2167939999999997,13.803204000000001,0.145542,-0.145542,0.06384330415757576
662,700.01,150428135,PC,16.051165,5.467473,1.100926,-1.100926,0.050071117734
663,406.01,153065527,PC,13.173838,1.430284,0.736514,-0.736514,0.042390099909385116
664,265.01,159951311,KP,5.924426,8.754633,0.173841,-0.173841,0.1002186612675
665,266.01,164767175,PC,10.767807000000001,2.407741,1.944029,-1.944029,0.02372107582213893
666,266.02,164767175,PC,6.191319999999999,1.759371,2.874777,-2.874777,0.01733333148800988
667,267.01,166836920,KP,5.75244,13.179698000000002,0.11305899999999999,-0.11305899999999999,0.06857936038863637
668,268.01,219253008,PC,5.066148,12.532708999999999,2.043398,-2.043398,0.041140190484758976
669,269.01,220479565,PC,3.697675,7.103697,1.746575,-1.746575,0.065055657126
670,270.01,259377017,PC,5.660182,2.616094,0.484846,-0.484846,0.05773057554698795
671,270.02,259377017,PC,11.380258999999999,2.35486,0.47843100000000005,-0.47843100000000005,0.05196580212048193
672,270.03,259377017,PC,3.3601370000000004,1.2975780000000001,1.412756,-1.412756,0.028634263431325305
673,271.01,259511357,PC,2.476082,2.4411169999999998,1.540949,-1.540949,0.01870648783847106
674,272.01,268766053,KP,3.30968,11.739523,0.150417,-0.150417,0.13438818954249998
675,277.01,439456714,PC,3.994244,4.323405999999999,0.672682,-0.672682,0.07658365986073498
676,280.01,42054565,PC,10.175948,2.539445,4.797727,-4.797727,0.02840459934607554
677,279.01,122613513,PC,11.494122,3.225623,1.125286,-1.125286,0.03776396248948524
678,701.01,219239945,PC,13.697384,4.211945,0.685604,-0.685604,0.035038007711942154
679,278.01,244161191,O,0.298746,2.630575,2.642784,-2.642784,0.1564338042207792
680,282.02,29781292,PC,31.323498999999998,2.8587580000000004,4.878209,-4.878209,0.018328553461215348
681,285.01,220459976,PC,32.332528,3.028709,1.59527,-1.59527,0.0450978915481645
682,786.01,375059587,PC,12.669232000000001,2.418672,1.213343,-1.213343,0.015693221988734986
683,708.01,391821647,PC,1.996071,1.9479509999999998,0.430095,-0.430095,0.01829448371843084
684,705.01,391904697,PC,47.024273,2.533646,1.172353,-1.172353,0.03216634698924791
685,174.03,425997655,PC,12.160999,1.329708,1.221559,-1.221559,0.016581697327857598
686,174.04,425997655,PC,3.9759949999999997,0.9905290000000001,1.1113680000000001,-1.1113680000000001,0.012352074344491771
687,418.01,178284730,KP,2.235982,13.884701000000002,0.080584,-0.080584,0.14615642730804598
688,416.01,49899799,PC,7.01152,18.05,0.243083,-0.243083,0.08700100000000001
689,415.01,152476657,KP,3.611175,14.958986,0.166434,-0.166434,0.07325903411122994
690,414.01,325680697,PC,1.824848,16.707169,5.255094000000001,-5.255094000000001,0.11843809552347409
691,455.01,98796344,PC,5.358807,1.368307,0.364177,-0.364177,0.046239688214022134
692,413.01,170634116,KP,3.6623550000000002,17.802377,0.052899,-0.052899,0.10655828010849672
693,412.01,7624182,PC,1.108467,9.470089,2.913827,-2.913827,0.02826403963616928
694,410.01,206466531,PC,1.4274799999999999,3.6631,0.20395,-0.20395,0.022364446533333332
695,408.01,176778112,PC,1.339129,5.104952,5.875869000000001,-5.875869000000001,0.046933769713957005
696,404.01,166833457,KP,2.962482,13.280845000000001,0.142448,-0.142448,0.16435943041891893
697,403.01,257567854,KP,3.532822,13.474905,0.18449400000000002,-0.18449400000000002,0.09872254399199999
698,401.01,259701242,PC,2.4861,1.40943,0.088487,-0.088487,0.013037939333333332
699,454.01,153077621,PC,18.082556,3.3444510000000003,0.8948389999999999,-0.8948389999999999,0.10347460222297296
700,400.01,35857242,KP,3.6346529999999997,13.136339999999999,0.23088499999999998,-0.23088499999999998,0.08845779538235292
701,399.01,219388773,PC,1.571151,3.541384,0.532752,-0.532752,0.033024251600197944
702,465.01,270380593,KP,3.8363169999999998,5.63586,0.36251500000000003,-0.36251500000000003,0.067912113
703,398.01,1129033,KP,1.360025,12.20825,0.041732,-0.041732,0.11768753
704,397.01,219379012,PC,1.54683,6.8591,2.48239,-2.48239,0.0621937007920792
705,396.01,178155732,PC,5.96925,1.8929099999999999,0.11710999999999999,-0.11710999999999999,0.013543179515624998
706,395.01,38541473,PC,6.0605400000000005,25.4732,6.01952,-6.01952,0.15247291869281043
707,1201.01,29960110,PC,2.491115,3.038206,2.129126,-2.129126,0.04583836993080725
708,394.01,9858404,PC,0.39149,5.95564,0.485043,-0.485043,0.024240778275555555
709,393.01,29960109,PC,2.49221,1.71311,0.10767,-0.10767,0.034863691955555554
710,392.01,328350926,PC,0.8490700000000001,21.7335,3.0126,-3.0126,0.14016576971830985
711,391.01,382391899,KP,1.95512,12.826544,0.07434,-0.07434,0.1398398689904762
712,390.01,250386181,PC,1.470258,8.656736,6.542141,-6.542141,0.07542349353350268
713,389.01,271900960,PC,13.459129999999998,7.689089999999999,2.55479,-2.55479,0.051026584217391306
714,388.01,422655579,KP,2.903458,15.617080999999999,0.324283,-0.324283,0.06328372911415929
715,387.01,92359850,PC,4.15493,10.868,1.09388,-1.09388,0.06259694591194968
716,925.01,300599466,PC,13.17741,49.318000000000005,,,0.0449407207960199
717,559.01,209459275,PC,6.98407,12.1169,0.572278,-0.572278,0.09170790925619834
718,932.01,260417932,PC,19.31096,2.71159,0.258342,-0.258342,0.034017453726027394
719,923.01,301051430,PC,3.27294,4.413959999999999,0.36975399999999997,-0.36975399999999997,0.032338436543999996
720,858.01,198008005,PC,3.27985,14.4277,0.714519,-0.714519,0.10163759738461538
721,924.01,382068562,PC,12.127469999999999,26.5372,3.7700400000000003,-3.7700400000000003,0.2454825026262626
722,920.01,271722899,PC,19.2998,,,,
723,859.01,150430484,PC,5.15431,4.52709,0.434886,-0.434886,0.0545514345
724,917.01,207237016,PC,26.410140000000002,33.9381,10.7809,-10.7809,0.11817685163498098
725,860.01,321011127,PC,6.45361,38.7359,8.25623,-8.25623,0.2245211216455696
726,914.01,153027658,PC,2.33751,4.14811,0.485783,-0.485783,0.02466778661038961
727,926.01,176796997,PC,1.8000099999999999,21.0024,8.69224,-8.69224,0.07369347862068966
728,918.01,294869729,PC,1.11398,10.4472,3.48785,-3.48785,0.032542672653061225
729,929.01,175532955,PC,5.82947,2.55002,0.260535,-0.260535,0.03243483772222222
730,739.01,279425357,PC,9.013950999999999,9.452242,2.5567599999999997,-2.5567599999999997,0.07472689246892264
731,921.01,278775625,PC,5.12863,3.35359,0.212523,-0.212523,0.026940506333333333
732,922.01,278199349,PC,9.465160000000001,,,,
733,919.01,150167117,PC,20.02717,29.201,8.511519999999999,-8.511519999999999,0.23458136666666668
734,1232.01,364395234,PC,14.259058999999999,12.109417,3.060543,-3.060543,0.09150682879586768
735,916.01,348844154,PC,29.17362,15.4676,1.2126,-1.2126,0.07494829671957672
736,915.01,259389219,PC,2.32485,8.54044,0.545605,-0.545605,0.038152853424390246
737,930.01,100921768,PC,4.90038,6.5681899999999995,0.545096,-0.545096,0.014390307181818182
738,931.01,206474443,PC,3.24512,20.7565,0.9804780000000001,-0.9804780000000001,0.08228918917748917
739,849.01,33595516,PC,0.76566,3.5413900000000003,0.245668,-0.245668,0.035252227847826084
740,848.01,42015200,PC,9.77742,35.6978,,,0.11390956529616725
741,847.01,231289421,PC,3.2065900000000003,15.4921,3.68321,-3.68321,0.061954869781659386
742,845.01,32283946,PC,7.06181,24.7848,0.272669,-0.272669,0.15233503248322147
743,857.01,404467699,PC,3.90792,14.6857,0.696274,-0.696274,0.08251020895705521
744,852.01,29918916,PC,4.94421,7.92592,0.49852799999999997,-0.49852799999999997,0.041956979976878604
745,850.01,423670610,PC,10.32103,34.1767,5.55584,-5.55584,0.24452360828124994
746,830.01,281924357,PC,15.042065,21.486191,12.396816000000001,-12.396816000000001,0.17427201946506066
747,854.01,160222069,PC,5.85059,4.4459,0.315259,-0.315259,0.029504023333333334
748,855.01,269558487,PC,1.8306,4.2150300000000005,0.329729,-0.329729,0.03164036454098361
749,856.01,306338882,PC,5.4014,16.7216,1.23518,-1.23518,0.03528488774193548
750,846.01,229141709,PC,14.204889999999999,12.4595,1.396,-1.396,0.09430090991735537
751,844.01,380886535,PC,8.89959,10.5689,2.7679099999999996,-2.7679099999999996,0.06367762249999999
752,853.01,138727432,PC,6.86512,10.0008,0.517641,-0.517641,0.06636762782608695
753,851.01,40083958,PC,0.63002,4.85569,1.86257,-1.86257,0.057751180545454535
754,440.01,143350972,PC,1.0817,2.07554,0.083749,-0.083749,0.01863509345098039
755,432.01,38686737,PC,2.24704,18.1799,0.656011,-0.656011,0.13874293683333333
756,431.01,31374837,PC,12.45941,3.6183099999999997,0.230095,-0.230095,0.045392442438356155
757,428.01,117979850,PC,0.6332399999999999,5.650519999999999,0.49833500000000003,-0.49833500000000003,0.021561442566666665
758,436.01,44745077,PC,1.8756,,,,
759,421.01,94986319,PC,16.068919,6.445067,6.4476379999999995,-6.4476379999999995,0.053190998671665185
760,427.01,70914192,PC,0.60952,19.7424,4.26192,-4.26192,0.16587238458715592
761,452.01,139733308,KP,4.764069999999999,10.2989,0.628341,-0.628341,0.10717877977272727
762,426.01,189013224,PC,1.3208,2.21506,0.175801,-0.175801,0.020490423717171715
763,425.01,169532369,PC,3.60364,14.1007,0.7234619999999999,-0.7234619999999999,0.07971247567901234
764,453.01,452808876,KP,2.70582,18.4904,0.9866030000000001,-0.9866030000000001,0.0806357539047619
765,445.01,14091704,PC,0.76502,7.6707600000000005,0.453215,-0.453215,0.04390551255
766,444.01,179034327,PC,17.96347,3.053783,0.7256819999999999,-0.7256819999999999,0.033840390493995225
767,443.01,117979897,KP,3.3106,13.1661,0.6685949999999999,-0.6685949999999999,0.08931492133333332
768,442.01,70899085,PC,4.05203,4.6504900000000005,0.174175,-0.174175,0.06981834003278689
769,434.01,78055054,KP,4.388721,14.683163,14.684263,-14.684263,0.14803752642622806
770,451.01,257605131,PC,8.18554,4.054790000000001,0.33823200000000003,-0.33823200000000003,0.04317879862790698
771,450.01,77951245,PC,10.714754,34.688364,14.093402,-14.093402,0.31767603751199996
772,435.01,44647437,PC,3.3530620000000004,6.052630000000001,2.895824,-2.895824,0.055429985540000004
773,446.01,1449640,PC,3.50175,22.1692,0.47684899999999997,-0.47684899999999997,0.11942678447058824
774,424.01,117979694,PC,0.9911399999999999,2.1212,0.163748,-0.163748,0.025901266133333333
775,438.01,468880077,PC,5.8076,2.62569,0.232517,-0.232517,0.030057586274999996
776,449.01,139528693,KP,2.17542,18.7963,0.9525530000000001,-0.9525530000000001,0.08356141524271843
777,430.01,459942762,PC,0.58644,2.31276,0.103777,-0.103777,0.021180256079999998
778,423.01,43647325,KP,3.1616400000000002,15.4909,0.755422,-0.755422,0.1289687838181818
779,422.01,117979455,PC,0.63322,4.9873400000000006,0.6418020000000001,-0.6418020000000001,0.03383263682962963
780,439.01,13021029,KP,3.85605,14.3513,0.596093,-0.596093,0.09190853524475524
781,448.01,1528696,KP,0.88202,16.8114,,,0.19738307846153844
782,447.01,14091633,PC,5.5288900000000005,20.4045,0.815507,-0.815507,0.1448561325581395
783,420.01,408159788,PC,2.30067,2.0217400000000003,0.377894,-0.377894,0.02404557781818182
784,437.01,32499655,KP,2.744062,12.127396000000001,1.837346,-1.837346,0.111062692568
785,433.01,188989177,PC,1.1740899999999999,49.6799,10.8637,-10.8637,0.1239696251226158
786,441.01,316916655,PC,2.87436,7.913460000000001,0.685174,-0.685174,0.05032740741666667
787,461.01,4646810,PC,14.490034,2.56584,1.0669549999999999,-1.0669549999999999,0.03007134914327617
788,460.01,9804616,PC,0.516835,6.597836999999999,3.470252,-3.470252,0.2213296382637362
789,552.01,44737596,PC,2.788503,16.3451,0.538331,-0.538331,0.14968842579999997
790,458.01,64071894,PC,17.529885,3.127249,1.136508,-1.136508,0.03432208892787762
791,696.01,77156829,PC,0.860233,1.071212,0.403654,-0.403654,0.02717495705263158
792,456.01,77228304,PC,0.336826,15.240657999999998,1.416672,-1.416672,0.13957394596399997
793,457.01,89256802,PC,1.176044,2.805385,1.522052,-1.522052,0.14039188978142075
794,463.01,176831592,PC,1.2668760000000001,15.186363,10.251425999999999,-10.251425999999999,0.0882959472002133
795,396.02,178155732,PC,3.5873,1.7742,0.102051,-0.102051,0.012693846562499998
796,703.01,237928815,PC,8.672898,2.313787,1.4980719999999998,-1.4980719999999998,0.02486162372346017
797,464.01,398733009,PC,0.818498,4.470249,0.227883,-0.227883,0.22743633523333334
798,462.01,420049884,PC,4.106841999999999,2.807559,3.5642449999999997,-3.5642449999999997,0.027990895991708863
799,943.01,399871011,PC,12.356110000000001,13.4341,0.632642,-0.632642,0.08484792262068966
800,945.01,167714792,PC,0.9295100000000001,6.70745,0.644898,-0.644898,0.03722838006060606
801,940.01,248434716,PC,0.7395,9.17263,3.8012,-3.8012,0.09882699475294118
802,812.01,363914762,PC,13.865310000000001,14.1205,0.597579,-0.597579,0.08236658535031846
803,938.01,332660150,PC,8.80874,3.9907199999999996,0.24424099999999999,-0.24424099999999999,0.036916175515151514
804,955.01,146467675,PC,1.63715,4.97601,0.29644699999999996,-0.29644699999999996,0.02649436022093023
805,954.01,44792534,PC,3.6847,9.614980000000001,0.512783,-0.512783,0.04562382737823834
806,956.01,146434840,PC,17.954729999999998,14.9952,4.79364,-4.79364,0.07758533423728814
807,951.01,449050247,PC,2.96845,20.1857,0.279842,-0.279842,0.1320433147142857
808,948.01,146438872,PC,12.7009,10.5402,1.37025,-1.37025,0.050274558125
809,958.01,92880568,PC,0.5884,10.3985,1.1754,-1.1754,0.06659403006993007
810,811.01,100757807,PC,25.17652,13.655,0.709858,-0.709858,0.10084878225806451
811,950.01,245947683,PC,1.14288,7.083639999999999,0.564923,-0.564923,0.04296157292715232
812,624.01,399870368,PC,2.74436,19.9159,0.6893,-0.6893,0.09258366101522843
813,952.01,319312479,PC,1.7898,7.84081,0.659927,-0.659927,0.030818084969957082
814,942.01,146520535,PC,4.32765,3.52025,0.272617,-0.272617,0.03542686758241757
815,957.01,249067445,PC,0.8312,3.9449,0.38258400000000004,-0.38258400000000004,0.01985021659340659
816,947.01,262330063,PC,7.315230000000001,17.8813,1.51633,-1.51633,0.09148432703910614
817,953.01,449050248,PC,2.96844,19.3343,0.5836,-0.5836,0.11497631129870128
818,941.01,408137826,PC,8.51179,6.913639999999999,0.41419300000000003,-0.41419300000000003,0.053656877220338975
819,937.01,425163745,PC,0.27664,24.4651,5.82969,-5.82969,0.12587156505617975
820,939.01,67772767,PC,7.61177,12.3895,0.663063,-0.663063,0.07415885032679738
821,949.01,189013222,PC,1.32076,2.72818,0.277379,-0.277379,0.028391673227272724
822,944.01,434234955,PC,6.04548,19.4971,1.64914,-1.64914,0.04959845605555555
823,411.02,100990000,PC,4.040051,1.566935,0.545492,-0.545492,0.012639934052092417
824,472.01,52280468,PC,0.56826,41.564594,7.770934,-7.770934,0.38064855185199997
825,467.01,20178111,PC,1.7344220000000001,5.13675,0.694865,-0.694865,0.04815778716634694
826,479.01,306362738,KP,2.781764,12.284557000000001,0.101323,-0.101323,0.11479793163877552
827,468.01,33521996,KP,3.325285,10.983007,0.176058,-0.176058,0.17646031246666669
828,474.01,59843967,KP,2.516825,12.260274,0.315132,-0.315132,0.12073074117419355
829,466.01,4616072,KP,4.18599,19.057357999999997,18.143288000000002,-18.143288000000002,0.11178331170434892
830,532.01,144700903,PC,2.326811,5.611109,1.0933469999999998,-1.0933469999999998,0.08479626439273927
831,477.01,170102285,KP,2.9444049999999997,11.440339,0.11837,-0.11837,0.13606574618441558
832,476.01,156987351,PC,3.062959,16.945509,2.542714,-2.542714,0.0797482843542519
833,480.01,317548889,PC,6.866196,3.083112,1.799577,-1.799577,0.017367348007085913
834,473.01,52640302,KP,1.573285,14.274120000000002,0.253362,-0.253362,0.12332301033962265
835,484.01,427348923,PC,4.730624,3.153407,1.244616,-1.244616,0.04161974607241938
836,471.01,47911178,KP,3.5856169999999996,15.523709,0.07318200000000001,-0.07318200000000001,0.11020630001705425
837,481.01,339672028,PC,10.331108,11.796321,1.5963379999999998,-1.5963379999999998,0.06254890033118334
838,482.01,365639282,PC,10.8717,9.098964,23.361732,-23.361732,0.1707547383442623
839,478.01,172464366,PC,2.9216849999999996,19.091127,3.182325,-3.182325,0.1273706096673612
840,469.01,33692729,PC,13.632935,3.685246,0.458452,-0.458452,0.034142877097922256
841,470.01,37770169,PC,12.194398,4.255776,1.148177,-1.148177,0.04683690842536623
842,483.01,393414358,KP,4.378015,15.908963,0.229485,-0.229485,0.07749695912446808
843,872.01,220459826,PC,2.2395959999999997,2.714413,0.764826,-0.764826,0.03715250764314836
844,485.01,427352241,PC,1.2645629999999999,8.411166,12.036408999999999,-12.036408999999999,0.060792412715750255
845,525.01,71512186,PC,14.821751,3.633732,1.194901,-1.194901,0.02079090688808502
846,814.01,255760319,PC,7.2104800000000004,3.7188,0.212937,-0.212937,0.015914378691588783
847,475.01,100608026,PC,8.259618,2.962175,0.433395,-0.433395,0.04076849119184377
848,557.01,55488511,PC,3.3454309999999996,2.400484,3.239027,-3.239027,0.03790281460689655
849,556.01,59003115,PC,2.2941849999999997,1.9561099999999998,1.294193,-1.294193,0.025322188127698972
850,697.01,77253676,PC,8.607221000000001,2.2340430000000002,1.9499389999999999,-1.9499389999999999,0.02006764535663842
851,555.01,170849515,PC,1.941285,10.832053,1.9780259999999998,-1.9780259999999998,0.17745964467620753
852,551.01,192826603,KP,2.647186,9.258728,0.41430900000000004,-0.41430900000000004,0.14875689653333335
853,550.01,311183180,PC,13.249837,17.850505,3.7452349999999996,-3.7452349999999996,0.24379266062584537
854,550.02,311183180,PC,10.043244999999999,16.682435,6.3188,-6.3188,0.2278397846093276
855,554.01,407966340,PC,7.048602000000001,3.4115919999999997,0.928319,-0.928319,0.017118711049257572
856,431.02,31374837,PC,0.490058,1.419494,0.6970350000000001,-0.6970350000000001,0.01619917688004755
857,549.01,32830028,PC,0.516278,2.442348,0.6369,-0.6369,0.13234924842603552
858,547.01,36352297,KP,1.509017,17.582953,0.339366,-0.339366,0.1450672824990991
859,546.01,36440357,KP,9.198554,16.119498,0.863014,-0.863014,0.12617295955897437
860,545.01,37168957,KP,1.899994,18.261274,0.96847,-0.96847,0.167236747292
861,548.01,42821097,KP,3.895456,14.363929999999998,1.044916,-1.044916,0.0797241642060606
862,542.01,49771092,PC,1.63127,11.314464,11.793091,-11.793091,0.11790231646308505
863,544.01,50618703,PC,1.548214,2.3226419999999997,0.394822,-0.394822,0.03245818191195858
864,543.01,53593457,PC,0.5308930000000001,3.7472019999999997,0.9002319999999999,-0.9002319999999999,0.1778076472331606
865,523.01,93125144,PC,9.911019999999999,7.705774000000001,1.300738,-1.300738,0.0749379883211834
866,541.01,143271144,PC,1.352966,15.510087,16.279587,-16.279587,0.142041376746
867,527.01,148228019,PC,18.089161999999998,22.217570000000002,18.995506,-18.995506,0.11076974078590639
868,526.01,200593988,PC,7.699087,6.21451,8.41901,-8.41901,0.12647218351111109
869,537.01,234112540,KP,4.037678,15.302772000000001,1.240688,-1.240688,0.11776704703865547
870,536.01,234825296,KP,9.246063000000001,12.972439,1.499757,-1.499757,0.11647215329607842
871,538.01,237751146,PC,1.6699650000000001,5.984065,1.270098,-1.270098,0.1607098746920821
872,535.01,280210963,KP,2.8278950000000003,28.35512,2.3337,-2.3337,0.23185374014285712
873,534.01,281909674,KP,4.034793,13.326335,2.1547490000000002,-2.1547490000000002,0.1208342335940594
874,531.01,302895996,PC,0.567995,2.671369,1.1723649999999999,-1.1723649999999999,0.0664793404945652
875,524.01,365690646,PC,12.983175,5.933251,6.2888209999999996,-6.2888209999999996,0.03234655450730133
876,530.01,387690507,PC,6.388488,8.128405,1.325437,-1.325437,0.15316858639917696
877,528.01,403693875,PC,3.524465,9.045877,1.545847,-1.545847,0.13514215589885809
878,529.01,438490744,PC,1.665878,6.982289999999999,5.428897,-5.428897,0.3717663477906976
879,492.01,17746821,KP,3.122001,15.118676999999998,0.233066,-0.233066,0.08144520233294116
880,493.01,19025965,PC,5.947773000000001,3.8397120000000005,2.370027,-2.370027,0.049164650995272854
881,494.01,19519368,PC,1.701876,2.329152,3.7789879999999996,-3.7789879999999996,0.0194141931519068
882,495.01,22529346,KP,1.274931,19.672784,0.060382000000000005,-0.060382000000000005,0.12339955881643835
883,496.01,88977253,PC,2.767691,28.980984000000003,14.55595,-14.55595,0.17151968894202496
884,497.01,108645766,PC,2.974175,3.756355,0.897648,-0.897648,0.1139095996357616
885,498.01,121338379,PC,0.275043,6.841338,9.718639,-9.718639,0.04696202245974875
886,569.01,123482865,PC,13.113682999999998,7.913589999999999,1.0067059999999999,-1.0067059999999999,0.05449317805314525
887,499.01,123702439,PC,8.521168,4.06389,1.5816540000000001,-1.5816540000000001,0.036171389742543074
888,500.01,134200185,PC,0.5482130000000001,1.582659,0.305716,-0.305716,0.01846732937331575
889,501.01,134537478,KP,1.7100259999999998,18.49446,0.096149,-0.096149,0.11142912149999999
890,502.01,172193428,PC,2.941821,7.997172,1.521215,-1.521215,0.05358911592934599
891,503.01,186812530,PC,3.6774690000000003,12.699243,3.160989,-3.160989,0.07068685414883788
892,505.01,268644785,KP,3.329371,15.876782,0.13814300000000002,-0.13814300000000002,0.0982429524027027
893,506.01,274138511,PC,2.774207,2.582442,3.122172,-3.122172,0.02502481724585265
894,507.01,348538431,PC,0.8994850000000001,9.812342999999998,2.201844,-2.201844,0.29559683287499994
895,508.01,425206121,KP,4.611884,19.339358999999998,15.55616,-15.55616,0.09750489959480735
896,488.01,452866790,PC,1.198126,1.161745,1.297553,-1.297553,0.0306606936887608
897,509.01,453211454,PC,18.119809,3.073257,0.49960299999999996,-0.49960299999999996,0.028248106186003655
898,489.01,455096220,KP,3.6467739999999997,14.522787,0.291142,-0.291142,0.09236089121249999
899,490.01,455135327,KP,2.810577,14.383885999999999,0.081052,-0.081052,0.1079734655639344
900,491.01,468987719,KP,3.333395,13.689915,0.39006,-0.39006,0.11397476506363634
901,522.01,19451711,PC,0.397554,2.023658,2.161255,-2.161255,0.009777858657676339
902,521.01,27649847,PC,1.542131,1.449216,0.393694,-0.393694,0.04952209002985074
903,512.01,119292328,PC,7.187117999999999,1.6659990000000002,0.9576959999999999,-0.9576959999999999,0.016916489645354214
904,637.01,133334108,PC,2.854317,1.751825,0.557149,-0.557149,0.01763961626126032
905,519.01,218795833,PC,1.265223,9.497154,2.123624,-2.123624,0.34651369056573705
906,510.01,238086647,PC,1.352479,2.809534,2.816144,-2.816144,0.0173517614102763
907,518.01,264979636,PC,17.878970000000002,3.618524,4.193206,-4.193206,0.029152174456779915
908,516.01,318937509,PC,1.04855,4.183797,0.9770040000000001,-0.9770040000000001,0.1896792719108911
