,tic,mass,mass_err1,mass_err2,logg,logg_err1,logg_err2,radius,radius_err1,radius_err2,dens,dens_err1,dens_err2,teff,teff_err1,teff_err2,snr,rrmscdpp01p5,rrmscdpp02p0,rrmscdpp02p5,rrmscdpp03p0,rrmscdpp03p5,rrmscdpp04p5,rrmscdpp05p0,rrmscdpp06p0,rrmscdpp07p5,rrmscdpp09p0,rrmscdpp10p5,rrmscdpp12p0,rrmscdpp12p5,rrmscdpp15p0,mesthres01p5,mesthres02p0,mesthres02p5,mesthres03p0,mesthres03p5,mesthres04p5,mesthres05p0mesthres06p0,mesthres07p5,mesthres09p0,mesthres10p5,mesthres12p0,mesthres12p5,mesthres15p0,cdppslplong,cdppslpshrt,dataspan,dutycycle,limbdark_coeff1,limbdark_coeff2,limbdark_coeff3,limbdark_coeff4
174,310003988,1.0915025528811086,0.23091862819218803,-0.23091862819218803,4.0,0.08,-0.08,1.73,0.09,-0.09,0.29681722551784906,0.10911882255108588,-0.10911882255108588,5939.3,133.1,-133.1,92.0,346.98293541474504,302.39669496918384,273.845127477981,251.85286728595892,235.41735541776666,209.85147382750444,200.21370822219112,183.23534170478217,163.64247209820576,146.8356182211698,133.30117114185327,121.08179630313332,117.08430557426452,100.26239815332696,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,-0.6991181638139681,-0.4079769656359953,27,0.9558823529411765,0.0,0.0,0.0,0.0
175,348673213,0.5969908377452242,0.03898488197489575,-0.03898488197489575,4.64192,0.011223,-0.011223,0.611023,0.018322,-0.018322,3.684661921035263,0.5720793050993075,-0.5720793050993075,3896.0,157.0,-157.0,8.927408,5352.626852723394,4852.4780912809565,4506.34184482308,4236.965697423098,4005.312850068406,3635.9572724090644,3481.856314776068,3205.0403887945126,2860.233090864003,2554.2983611277596,2279.399728090501,2029.7577493372135,1951.488392635913,1618.5924276200174,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,-0.8155984423009047,-0.3373434412609915,27,0.9558823529411765,0.0,0.0,0.0,0.0
176,286355915,1.3499828445534978,0.2965875705622648,-0.2965875705622648,4.13711,0.087449,-0.087449,1.6430200000000001,0.072188,-0.072188,0.42855084360056656,0.1506381017858839,-0.1506381017858839,6531.44,109.70299999999999,-109.70299999999999,87.95130999999999,1924.978264318541,1854.319368312009,1790.4237859365126,1728.270280068061,1666.0697536181217,1540.308868913298,1477.8411549203581,1360.4793521410948,1203.815977918747,1068.1856951281986,950.4892493155995,847.5805927732007,816.268761054696,680.4352343770612,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,-0.8177650526561684,-0.251740291021947,27,0.9558823529411765,0.0,0.0,0.0,0.0
177,165551882,0.3032461206469252,0.018047643855343437,-0.018047643855343437,4.900919999999999,0.003213,-0.003213,0.3232,0.009543000000000001,-0.009543000000000001,12.646893234644601,1.8729374181202474,-1.8729374181202474,3429.0,157.0,-157.0,7.327591,1173.5480312800812,1058.1205529914912,979.8376868330595,908.9453098119599,851.0988196948241,745.3012761685719,700.1739883168785,630.0740518794316,551.7245263685987,494.36610584428007,446.49577441324806,401.78787805758117,387.63974307273753,324.1387530252929,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,-0.7564315143621411,-0.43924465106587457,27,0.9558823529411765,0.0,0.0,0.0,0.0
178,317597583,0.9097092010427436,0.19014175501289296,-0.19014175501289296,4.58,0.08,-0.08,0.81,0.04,-0.04,2.4101839245902794,0.8608259276363606,-0.8608259276363606,5504.0,129.9,-129.9,7.769765,271.81563770297566,249.85009067558576,233.70458826078567,220.52649399281643,209.1349629074721,191.12486661105905,183.86316251581977,171.5720065161115,156.93604308043814,144.318207263056,132.4735891437838,121.85728704773892,118.51243468772448,102.63369881829355,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,-0.6056503170176992,-0.3140612550176563,81,0.9558823529411765,0.0,0.0,0.0,0.0
179,422923265,2.5299845976533044,1.1401112691075435,-1.1401112691075435,3.77846,0.14356300000000002,-0.14356300000000002,3.39909,0.520522,-0.520522,0.09070527419648212,0.08254603412187288,-0.08254603412187288,9898.0,151.436,-151.436,8.000886999999999,545.2137781853884,512.0011999249126,488.44313467613654,469.7304279925133,452.70065026779093,421.26154468156267,407.8316530523623,385.29755244220934,357.8018859260632,332.6671837821743,308.0736993040865,283.80047249195127,275.83792558783546,237.16062466822896,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,-0.5827389904289263,-0.236792272565963,27,0.9558823529411765,0.0,0.0,0.0,0.0
180,29054413,0.957999119804093,0.20442755287073333,-0.20442755287073333,4.46488,0.08035199999999999,-0.08035199999999999,0.9490219999999999,0.05045,-0.05045,1.578116003906675,0.5884322657072394,-0.5884322657072394,5473.0,148.92600000000002,-148.92600000000002,7.3736619999999995,775.8912461322527,736.8906074074046,706.4978955576877,679.779205166058,654.9105030020058,610.3794862035477,591.4822208424619,559.0619397443802,516.3579318641839,475.9265822964335,435.9607659073902,397.4199000702739,384.8917421911879,324.2337209977349,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,-0.6595342785429327,-0.23345075937489532,27,0.9558823529411765,0.0,0.0,0.0,0.0
181,312862941,0.6643733384687579,0.04324641476152112,-0.04324641476152112,4.56875,0.012291,-0.012291,0.701237,0.020553000000000002,-0.020553000000000002,2.7128162688413764,0.4151217815819693,-0.4151217815819693,3810.0,157.0,-157.0,11.281957,3663.3225884974436,3560.8879191879755,3478.3673594520196,3404.952714149126,3337.9760949533793,3204.8567048228633,3139.06251130523,3002.508500412722,2786.9945832036647,2558.438852817176,2317.7941531886195,2069.44429831088,1985.7246270415974,1574.2079192450078,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,-0.8021291465473575,-0.13417251803886923,27,0.9558823529411765,0.0,0.0,0.0,0.0
182,51024887,0.1358494248561653,0.014513582626155451,-0.014513582626155451,5.13581,0.038130000000000004,-0.038130000000000004,0.16506600000000002,0.005024,-0.005024,42.52923560939445,8.42694414933265,-8.42694414933265,2990.0,158.0,-158.0,16.019594,6137.054531533121,5749.7426777757455,5464.581177371076,5242.293098311334,5043.671267904528,4709.105058304706,4570.241157314705,4324.411927064115,4008.3963913612697,3741.2561971167993,3511.29729608968,3299.3433671915277,3231.4335668290155,2911.184565512159,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,-0.4554823776995908,-0.2343081514357564,27,0.9558823529411765,0.0,0.0,0.0,0.0
183,396562848,0.23196568125007988,0.015301725348313302,-0.015301725348313302,4.972919999999999,0.011628,-0.011628,0.260187,0.007843000000000001,-0.007843000000000001,18.542556487268165,2.899992487678761,-2.899992487678761,3414.0,157.0,-157.0,8.174965,1168.7604759901515,1121.1737249356734,1082.7665616693118,1051.7752758498316,1024.0940035673912,980.7674608151783,961.7797597502412,927.0852533491595,877.6077054101715,828.3816831061622,778.0263918271406,726.5406557387722,709.3110823783454,625.1259845617346,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,-0.4808376743156339,-0.1548111242299248,27,0.9558823529411765,0.0,0.0,0.0,0.0
184,201186294,0.46270079794731306,0.027989342629813178,-0.027989342629813178,4.7679800000000006,0.006540000000000001,-0.006540000000000001,0.465258,0.013628999999999999,-0.013628999999999999,6.468764712534245,0.9597803734975232,-0.9597803734975232,3455.0,157.0,-157.0,10.747845,1440.4117520487075,1395.3605871886125,1361.1434379320037,1329.675630468446,1301.3867888976986,1247.306664507255,1221.3322770487516,1170.9554399482856,1096.2089993198413,1019.180598846592,940.6123023587253,860.9615616092991,834.3855813253128,706.0405369362177,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,-0.6223779821217474,-0.14166177054250528,27,0.9558823529411765,0.0,0.0,0.0,0.0
185,269892793,0.7679954868066022,0.20722322534064438,-0.20722322534064438,4.64845,0.09747,-0.09747,0.687841,0.051512999999999996,-0.051512999999999996,3.3227460101676805,1.6430847972405305,-1.6430847972405305,4769.0,128.627,-128.627,87.85303499999999,2437.8591504358214,2244.0764927070018,2083.6349828565653,1945.1135178322247,1826.7080234059774,1643.2410398431928,1571.9951127092436,1460.247893966694,1336.5217328958556,1224.6452175228674,1115.4434083368446,1018.460449632706,989.4101053716066,854.785527308312,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,-0.6420092892821849,-0.3691470948831797,27,0.9558823529411765,0.0,0.0,0.0,0.0
186,230086768,0.4388094593321005,,,4.9,,,0.38919899999999996,0.011613,-0.011613,10.480053232709727,,,3496.0,63.0,-63.0,94.172386,2442.3126550961465,2175.2791020984823,1982.5301850396208,1823.4118689159147,1710.0084810731887,1508.0481748467496,1424.4102728028622,1279.450058694905,1115.0864994011065,1003.2869845807246,907.2563990071035,832.5328333064527,811.3777797448831,721.8290040861126,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,-0.6309753534350421,-0.4296061348103881,27,0.9558823529411765,0.0,0.0,0.0,0.0
187,298647682,0.7699937162381747,0.20209517793684417,-0.20209517793684417,4.54306,0.094438,-0.094438,0.777584,0.05714299999999999,-0.05714299999999999,2.305939393419459,1.1136005160480218,-1.1136005160480218,4763.0,130.968,-130.968,10.094880999999999,290.167348404214,254.53137891424515,237.03638839535677,223.54712761601613,211.76336038537366,193.9373107143973,187.48546022019548,174.0051384455657,156.76804906350853,141.9602122348311,129.1257289184095,117.36407028060798,113.78693416206265,96.93529303997818,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,-0.6850642602691769,-0.3079385985343039,54,0.9558823529411765,0.0,0.0,0.0,0.0
188,22843856,1.527434035272853,0.0,-0.0,4.438,0.0,-0.0,1.23599,0.0,-0.0,1.1389908817426022,0.0,-0.0,6019.0,0.0,-0.0,76.710915,1255.6335997249762,1171.3304406302357,1100.453782781281,1038.0248790371304,982.2597402566505,893.0510915065786,856.9600216369806,794.4123608601698,713.7177001884129,641.7030421701079,579.8533886149404,523.5759814337296,505.5953557806008,429.9235019462043,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,-0.7258064029316786,-0.32801888917635064,27,0.9558823529411765,0.0,0.0,0.0,0.0
189,184679932,1.1889875908503045,0.24743303881906553,-0.24743303881906553,4.27912,0.081649,-0.081649,1.3093700000000001,0.058417,-0.058417,0.7457492377202308,0.25500725724514256,-0.25500725724514256,6198.0,125.762,-125.762,219.95511000000002,4983.11234241517,4887.072165711875,4789.323557827226,4696.3450561532745,4613.147786947575,4474.07463338999,4415.185284351439,4311.566001836657,4177.313806954065,4054.551456763471,3936.7457570603347,3822.798815728473,3785.580011490676,3605.489838381876,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,-0.21029911049734853,-0.10648426691382078,27,0.9558823529411765,0.0,0.0,0.0,0.0
190,387527558,0.4073006546121154,0.024580469161838286,-0.024580469161838286,4.81377,0.0042380000000000004,-0.0042380000000000004,0.414101,0.012331,-0.012331,8.076048624359755,1.2088469508482123,-1.2088469508482123,3514.0,157.0,-157.0,13.211304,9509.82605253662,9023.714320015255,8571.96800106097,8145.011271457236,7740.3469337488905,6965.95304681338,6600.50370853135,5933.5852131817865,5155.487994573887,4661.4676549947835,4332.141983607303,4041.3731784419238,3942.7762927041545,3454.5818243264725,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,-0.5600127102942928,-0.3426395121212038,27,0.9558823529411765,0.0,0.0,0.0,0.0
191,154927364,1.2546858696054082,0.24406268059314587,-0.24406268059314587,3.97,0.08,-0.08,1.92,0.06,-0.06,0.24959390490558975,0.07195067074571727,-0.07195067074571727,5821.7,96.2,-96.2,126.0,461.18718753380824,434.70769173847924,416.4696648466628,403.06616193271617,392.29111835033234,373.85538895706486,365.7221444986263,351.1881343110981,329.04544307508905,308.1156545844083,289.05098734224845,271.08420745757934,265.18656571054214,236.24030966852328,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,-0.4697931656567649,-0.16912555773544322,27,0.9558823529411765,0.0,0.0,0.0,0.0
192,376353509,0.7587325821243439,0.16142990603815535,-0.16142990603815535,4.48,0.09,-0.09,0.83,0.02,-0.02,1.868345162850985,0.532575043963933,-0.532575043963933,4871.6,52.4,-52.4,9.0,448.14821911113125,418.0035124630196,397.895362084508,383.02830300239566,370.255484870474,347.57235758150733,337.70755546198245,320.6692807842071,298.6144311204057,279.53501659633474,261.84934736523115,245.90840027049597,240.9380018611283,218.13809608452618,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,-0.4505791054874734,-0.21446129435156627,54,0.9558823529411765,0.0,0.0,0.0,0.0
193,116608612,2.0080408992740786,0.39388851447378886,-0.39388851447378886,4.24,0.08,-0.08,1.78,0.06,-0.06,0.5013201974444802,0.1490320767338796,-0.1490320767338796,8170.0,258.8,-258.8,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,,,54,0.9558823529411765,0.0,0.0,0.0,0.0
194,122485078,1.8278747578158576,0.3620804100723371,-0.3620804100723371,3.74,0.08,-0.08,3.02,0.11,-0.11,0.0934390171035228,0.02871938989281544,-0.02871938989281544,7719.0,139.9,-139.9,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,,,54,0.9558823529411765,0.0,0.0,0.0,0.0
195,138168780,1.4338682169774337,0.3209009078870075,-0.3209009078870075,4.29,0.09,-0.09,1.42,0.06,-0.06,0.7050937417068164,0.2471786498755553,-0.2471786498755553,6724.0,164.0,-164.0,343.0,378.60239665000427,350.20578365811485,328.78732559143475,311.2381227213603,295.91465738465104,270.1455705977607,259.4009082058337,240.07452653785663,213.99855196520497,191.68346821652005,172.70689770476426,155.7752835930783,150.36450798464816,125.59515333984504,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,-0.7571740203820693,-0.31048181690830384,54,0.9558823529411765,0.0,0.0,0.0,0.0
196,154867950,0.9112524361327544,0.1957688837563069,-0.1957688837563069,3.8,0.08,-0.08,1.99,0.11,-0.11,0.16281039424476718,0.061976073680560566,-0.061976073680560566,5329.0,131.1,-131.1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,,,81,0.9558823529411765,0.0,0.0,0.0,0.0
197,156724719,,,,,,,,,,,,,7106.5,152.6,-152.6,53.0,678.2048300818849,654.5956715076112,634.3084516457664,616.8382441465548,600.6084360482129,570.7269258816164,556.9736573097675,532.0940515913682,499.3109728979292,470.1104400585245,442.4735875861147,415.821048721323,407.00232708185206,365.71193583263,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,-0.443549539276831,-0.1703628439440336,54,0.9558823529411765,0.0,0.0,0.0,0.0
198,258829450,,,,,,,2.56,0.59,-0.59,,,,5286.9,723.2,-723.2,10.0,292.87679211503337,262.5669711090374,240.4218976185428,225.57262835730836,214.02177262628913,195.28601307048768,187.09493538726724,173.26586126391953,157.84625446534463,145.15322370911497,133.74506014131907,122.13849072998414,118.49364775840198,102.98531234430942,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,-0.6125095226479458,-0.32597064487242083,81,0.9558823529411765,0.0,0.0,0.0,0.0
199,266500992,0.9404338013056217,0.21820059177495274,-0.21820059177495274,4.29,0.09,-0.09,1.15,0.06,-0.06,0.8706374897597209,0.33828006092311014,-0.33828006092311014,5411.0,153.9,-153.9,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,,,54,0.9558823529411765,0.0,0.0,0.0,0.0
200,267694283,1.2666996185931103,0.28889547270945826,-0.28889547270945826,4.34,0.09,-0.09,1.26,0.06,-0.06,0.891588912773948,0.33071402876284395,-0.33071402876284395,6324.0,127.6,-127.6,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,,,54,0.9558823529411765,0.0,0.0,0.0,0.0
201,27677846,0.9061221194107858,0.19047306562654012,-0.19047306562654012,4.6,0.08,-0.08,0.79,0.04,-0.04,2.5876653654789705,0.9370080479508102,-0.9370080479508102,5304.0,123.0,-123.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,,,54,0.9558823529411765,0.0,0.0,0.0,0.0
202,286561122,1.660982580013463,0.3984257599651306,-0.3984257599651306,3.71,0.09,-0.09,2.98,0.18,-0.18,0.08837286611201367,0.03721218669598262,-0.03721218669598262,7325.5,136.6,-136.6,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,,,54,0.9558823529411765,0.0,0.0,0.0,0.0
203,288631580,1.0979316309709621,0.2296097896750158,-0.2296097896750158,4.47,0.08,-0.08,1.01,0.05,-0.05,1.5004234067589126,0.5366178150342834,-0.5366178150342834,5977.0,130.6,-130.6,10.0,348.3341154096245,324.98028463833816,309.37315113398387,299.0831199001758,290.5548532854026,275.1951027559251,268.2983836745637,255.53849768471198,239.7936082666572,225.57629369471405,212.2449700556642,199.46031072631817,195.4093400040618,176.39371446776371,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,-0.43885016178222747,-0.18577254217815445,54,0.9558823529411765,0.0,0.0,0.0,0.0
204,311121985,1.2617067833698032,0.2830980840170507,-0.2830980840170507,4.0,0.09,-0.09,1.86,0.08,-0.08,0.2760719355623005,0.09756640003772077,-0.09756640003772077,6375.0,159.4,-159.4,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,,,54,0.9558823529411765,0.0,0.0,0.0,0.0
205,312122956,,,,,,,,,,,,,,,,10.0,685.3247503078891,659.9597916834922,640.329547141627,624.6249436469379,610.6722245024812,584.2110168024047,571.264846227239,545.9834086294888,509.11057520435486,473.61094144655357,438.92218667363187,403.6544367219896,391.892114698153,335.5957110316531,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,-0.5899251057363232,-0.14898041732198328,54,0.9558823529411765,0.0,0.0,0.0,0.0
206,339538183,,,,,,,1.78,,,,,,7235.0,,,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,,,81,0.9558823529411765,0.0,0.0,0.0,0.0
207,353367071,1.8642212758082666,0.5239233154898276,-0.5239233154898276,4.06,0.1,-0.1,2.11,0.17,-0.17,0.27941695083113127,0.1460645233263125,-0.1460645233263125,7895.7,147.4,-147.4,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,,,54,0.9558823529411765,0.0,0.0,0.0,0.0
208,353782445,7.506146169047522,5.806664060333822,-5.806664060333822,5.06078,0.333649,-0.333649,1.33768,0.060648,-0.060648,4.415327990672838,4.016193467750168,-4.016193467750168,6225.0,193.0,-193.0,9.044376,224.10757478240618,195.5713451073243,179.16491238744672,166.33821095676583,155.4221855511585,139.025924426241,133.50846051952175,124.06130813074809,112.23242193752596,101.90819360378164,92.90171840568142,84.27006535405764,81.53157055235704,70.48402098923486,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,-0.669182070214849,-0.386689481163777,162,0.9558823529411765,0.0,0.0,0.0,0.0
209,354006740,,,,,,,2.03,0.22,-0.22,,,,6481.7,362.6,-362.6,34.0,420.370683848497,404.6339009207215,392.64865478913526,383.0279670041324,374.32242290341225,357.8041724005534,350.03518576294084,335.27745833099726,315.0841788736747,297.3370238815177,280.8503072616275,264.69627417442166,259.29303849061,233.50175512931892,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,-0.42548331502818626,-0.15029893693558494,54,0.9558823529411765,0.0,0.0,0.0,0.0
210,368536386,1.5995305560075639,0.3553168198192176,-0.3553168198192176,4.04,0.09,-0.09,2.0,0.08,-0.08,0.2815173778573312,0.09631784563106204,-0.09631784563106204,7185.0,269.0,-269.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,,,54,0.9558823529411765,0.0,0.0,0.0,0.0
211,409183335,,,,,,,1.76,,,,,,7174.0,,,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,,,54,0.9558823529411765,0.0,0.0,0.0,0.0
212,417705690,0.9462354796540774,0.1966206062633456,-0.1966206062633456,4.38,0.08,-0.08,1.04,0.05,-0.05,1.1844094533676433,0.41693965077836703,-0.41693965077836703,5420.0,119.5,-119.5,19.0,326.60469179034794,295.75697963092057,273.4777815688652,258.1183532656025,245.13149455153925,221.64521819344975,211.50922773687626,193.47192655764744,171.74902160685113,155.09737239538126,141.53619833925265,128.67460498230392,124.7246045547307,107.14714273793305,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,-0.6734927144416594,-0.33609302855954903,54,0.9558823529411765,0.0,0.0,0.0,0.0
213,428679607,0.9781004499809323,0.20346190820524665,-0.20346190820524665,4.37,0.08,-0.08,1.06961,0.05168300000000001,-0.05168300000000001,1.125407356690849,0.39724160522575735,-0.39724160522575735,5550.0,134.2,-134.2,10.161653999999999,354.4516954557242,326.3387097092818,304.81667489724987,287.5748049828026,273.0673845378094,249.05762516847517,239.65345489584897,223.3456445586228,203.89342614270655,186.74257160553861,171.47503505408497,157.72808115547997,153.42202552560966,133.6469614942409,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,-0.6034281956484174,-0.31502389244471773,27,0.9558823529411765,0.0,0.0,0.0,0.0
214,441739020,9.920079231215464,8.610366891068189,-8.610366891068189,5.20004,0.37485100000000005,-0.37485100000000005,1.31,0.06,-0.06,6.213036553036052,6.246451388215041,-6.246451388215041,6453.0,195.0,-195.0,143.0,407.7524207917197,379.41562153353755,357.8233121401211,341.71710275620035,328.27516878766306,307.4066169649805,298.2299053744663,281.0583526393556,257.0353893411261,236.36916433949528,216.92649045927737,198.4495416128186,192.55463302243928,165.2226869925326,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,-0.6297428465012259,-0.23727840269143163,27,0.9558823529411765,0.0,0.0,0.0,0.0
215,459903429,,,,,,,3.96,,,,,,4913.0,122.0,-122.0,9.0,236.38664939074164,214.19362249813452,198.31177565345055,186.90517622632308,176.854430703495,160.36391245623082,153.31966298720943,141.5915809150815,128.48388868964128,117.71981155691854,107.79646139986798,98.64085575833002,95.72544958391128,82.57442396658399,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,-0.6317032435573119,-0.33682988558066035,54,0.9558823529411765,0.0,0.0,0.0,0.0
216,468828873,1.1346349524734192,0.23528959423167883,-0.23528959423167883,3.94,0.08,-0.08,1.89,0.09,-0.09,0.23663195957420366,0.08287500688135184,-0.08287500688135184,6064.0,132.1,-132.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,,,81,0.9558823529411765,0.0,0.0,0.0,0.0
217,470315428,,,,,,,1.4,0.21,-0.21,,,,5562.6,419.2,-419.2,17.0,1282.488207893535,1257.5310500511462,1235.5903129401788,1214.4284565205926,1192.2730665778113,1144.7449859025376,1119.4005222055152,1066.35594610885,981.9442593109068,894.5179270424386,806.9601706742561,722.4178788921301,695.5137069980752,576.7799199403643,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,-0.7606418991033724,-0.12952034228069573,54,0.9558823529411765,0.0,0.0,0.0,0.0
218,73104318,,,,,,,2.45,,,,,,5029.7,16.7,-16.7,19.0,390.7689648110437,369.0430968959257,352.58496741128585,340.1194900460806,329.37475591616146,311.16911444835836,303.4355397177007,289.9581707130923,271.9393310882331,255.22996212800112,239.48246717673706,224.802839450707,220.06904741623293,197.80640968260425,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,-0.4543733342455677,-0.1963056214003326,54,0.9558823529411765,0.0,0.0,0.0,0.0
219,81831095,1.7364688230035776,0.3409447991300761,-0.3409447991300761,4.05,0.08,-0.08,2.06,0.07,-0.07,0.27968423297733985,0.08342575038164854,-0.08342575038164854,7478.0,216.5,-216.5,15.0,389.69795677376686,357.4368674263052,334.6949061876686,318.50535498620957,305.20755368349364,282.8777471408163,273.1425172373416,256.2648630221825,235.55189751748284,218.03439443905998,203.27057687361244,190.5345651476586,186.49661100514925,169.86778790872935,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,-0.4711312326546152,-0.2649611076612407,54,0.9558823529411765,0.0,0.0,0.0,0.0
220,8400842,1.3998628250340153,0.47607063424161455,-0.47607063424161455,4.13,0.12,-0.12,1.68685,0.167223,-0.167223,0.41063762447030094,0.2617747768168765,-0.2617747768168765,6673.0,150.4,-150.4,155.07233,346.4299973016952,323.6248525930805,306.7128580812017,294.3440192053205,283.44039271452954,263.840737625401,254.90873672883922,237.9088574668607,216.70847435594249,199.38373350067442,184.48925859193338,170.4392636333706,165.84662060999798,144.8586134100273,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,-0.5727621153863021,-0.24189334984589847,27,0.9558823529411765,0.0,0.0,0.0,0.0
